entityId,entityType,queryAddress,status,provider,httpStatus,matchedRoad,matchedHouseNumber,matchedBorough,matchedCity,matchedCountry,placeRank,latitude,longitude,osmType,osmId,matchedName,matchedAddress,checkedAt,requestUrl,addressSource,license,attribution,rawResponse
S10,branch,서울특별시 서초구 남부순환로 2584,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,남부순환로,2584,서초구,서울특별시,kr,30,37.4836087,127.0327736,node,1913831587,서초구청,"서초구청, 2584, 남부순환로, 서초2동, 서초구, 서울특별시, 06750, 대한민국",2026-09-11T00:39:31.946686+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%84%9C%EC%B4%88%EA%B5%AC+%EB%82%A8%EB%B6%80%EC%88%9C%ED%99%98%EB%A1%9C+2584&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":221228384,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":177342856,""lat"":""37.4835926"",""lon"":""127.0334589"",""category"":""amenity"",""type"":""clinic"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""서초구보건소"",""display_name"":""서초구보건소, 2584, 남부순환로, 서초2동, 서초구, 서울특별시, 06750, 대한민국"",""address"":{""amenity"":""서초구보건소"",""house_number"":""2584"",""road"":""남부순환로"",""suburb"":""서초2동"",""borough"":""서초구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""06750"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.4834659"",""37.4837191"",""127.0332599"",""127.0336596""]},{""place_id"":221236935,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":1913831587,""lat"":""37.4836087"",""lon"":""127.0327736"",""category"":""amenity"",""type"":""townhall"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""서초구청"",""display_name"":""서초구청, 2584, 남부순환로, 서초2동, 서초구, 서울특별시, 06750, 대한민국"",""address"":{""amenity"":""서초구청"",""house_number"":""2584"",""road"":""남부순환로"",""suburb"":""서초2동"",""borough"":""서초구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""06750"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.4835587"",""37.4836587"",""127.0327236"",""127.0328236""]}]"
S11,branch,서울특별시 강남구 압구정로 165,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,압구정로,165,강남구,서울특별시,kr,30,37.5273929,127.0275065,way,417343936,현대,"현대, 165, 압구정로, 신사동, 압구정동, 강남구, 서울특별시, 06001, 대한민국",2026-09-11T00:40:38.180275+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EA%B0%95%EB%82%A8%EA%B5%AC+%EC%95%95%EA%B5%AC%EC%A0%95%EB%A1%9C+165&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://e-hyundai.com/newPortal/CS/CS006000_M.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":222328814,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":417343936,""lat"":""37.5273929"",""lon"":""127.0275065"",""category"":""shop"",""type"":""department_store"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""shop"",""name"":""현대"",""display_name"":""현대, 165, 압구정로, 신사동, 압구정동, 강남구, 서울특별시, 06001, 대한민국"",""address"":{""shop"":""현대"",""house_number"":""165"",""road"":""압구정로"",""quarter"":""신사동"",""borough"":""강남구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""06001"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5269818"",""37.5278067"",""127.0269777"",""127.0280315""]},{""place_id"":222080727,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12074644548,""lat"":""37.5274942"",""lon"":""127.0277369"",""category"":""amenity"",""type"":""restaurant"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""도원스타일 압구정점"",""display_name"":""도원스타일 압구정점, 165, 압구정로, 신사동, 압구정동, 강남구, 서울특별시, 06001, 대한민국"",""address"":{""amenity"":""도원스타일 압구정점"",""house_number"":""165"",""road"":""압구정로"",""quarter"":""신사동"",""borough"":""강남구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""06001"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5274442"",""37.5275442"",""127.0276869"",""127.0277869""]},{""place_id"":222143009,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12074433356,""lat"":""37.5273191"",""lon"":""127.0274835"",""category"":""amenity"",""type"":""restaurant"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""톰딕슨카페(Tom Dixon Cafe)"",""display_name"":""톰딕슨카페(Tom Dixon Cafe), 165, 압구정로, 신사동, 압구정동, 강남구, 서울특별시, 06001, 대한민국"",""address"":{""amenity"":""톰딕슨카페(Tom Dixon Cafe)"",""house_number"":""165"",""road"":""압구정로"",""quarter"":""신사동"",""borough"":""강남구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""06001"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5272691"",""37.5273691"",""127.0274335"",""127.0275335""]}]"
S12,branch,서울특별시 송파구 올림픽로 326,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,올림픽로,326,송파구,서울특별시,kr,30,37.5145656,127.1060321,way,357631365,송파구청,"송파구청, 326, 올림픽로, 신천동, 잠실6동, 송파구, 서울특별시, 05552, 대한민국",2026-09-11T00:39:36.129685+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%86%A1%ED%8C%8C%EA%B5%AC+%EC%98%AC%EB%A6%BC%ED%94%BD%EB%A1%9C+326&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":221219155,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":357631365,""lat"":""37.5145656"",""lon"":""127.1060321"",""category"":""office"",""type"":""government"",""place_rank"":30,""importance"":0.5207749238717442,""addresstype"":""office"",""name"":""송파구청"",""display_name"":""송파구청, 326, 올림픽로, 신천동, 잠실6동, 송파구, 서울특별시, 05552, 대한민국"",""address"":{""office"":""송파구청"",""house_number"":""326"",""road"":""올림픽로"",""quarter"":""신천동"",""suburb"":""잠실6동"",""borough"":""송파구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""05552"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5141173"",""37.5148325"",""127.1056380"",""127.1063508""]}]"
S13,branch,서울특별시 강동구 천호대로 1005,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,천호대로,1005,강동구,서울특별시,kr,30,37.5389380,127.1240730,node,13947203235,에즈블랑 현대백화점 천호점,"에즈블랑 현대백화점 천호점, 1005, 천호대로, 천호동, 천호2동, 강동구, 서울특별시, 05329, 대한민국",2026-09-11T00:40:39.568916+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EA%B0%95%EB%8F%99%EA%B5%AC+%EC%B2%9C%ED%98%B8%EB%8C%80%EB%A1%9C+1005&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.ehyundai.com/newPortal/DP/WC/WC000000_V.do?branchCd=B00126000,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":421064154,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":13947203235,""lat"":""37.5389380"",""lon"":""127.1240730"",""category"":""shop"",""type"":""beauty"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""shop"",""name"":""에즈블랑 현대백화점 천호점"",""display_name"":""에즈블랑 현대백화점 천호점, 1005, 천호대로, 천호동, 천호2동, 강동구, 서울특별시, 05329, 대한민국"",""address"":{""shop"":""에즈블랑 현대백화점 천호점"",""house_number"":""1005"",""road"":""천호대로"",""quarter"":""천호동"",""suburb"":""천호2동"",""borough"":""강동구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""05329"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5388880"",""37.5389880"",""127.1240230"",""127.1241230""]},{""place_id"":421417066,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":13956852387,""lat"":""37.5389750"",""lon"":""127.1244410"",""category"":""amenity"",""type"":""restaurant"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""고향전주비빔밥 천호점"",""display_name"":""고향전주비빔밥 천호점, 1005, 천호대로, 천호동, 천호2동, 강동구, 서울특별시, 05329, 대한민국"",""address"":{""amenity"":""고향전주비빔밥 천호점"",""house_number"":""1005"",""road"":""천호대로"",""quarter"":""천호동"",""suburb"":""천호2동"",""borough"":""강동구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""05329"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5389250"",""37.5390250"",""127.1243910"",""127.1244910""]}]"
S14,branch,서울특별시 광진구 자양로 117,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,자양로,117,광진구,서울특별시,kr,30,37.5384976,127.0819157,way,175320336,광진구보건소,"광진구보건소, 117, 자양로, 자양1동, 광진구, 서울특별시, 05026, 대한민국",2026-09-11T00:39:39.777216+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EA%B4%91%EC%A7%84%EA%B5%AC+%EC%9E%90%EC%96%91%EB%A1%9C+117&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.gwangjin.go.kr/portal/bbs/B0000043/list.do?menuNo=200259&pageIndex=,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":222952285,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":175320336,""lat"":""37.5384976"",""lon"":""127.0819157"",""category"":""amenity"",""type"":""clinic"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""광진구보건소"",""display_name"":""광진구보건소, 117, 자양로, 자양1동, 광진구, 서울특별시, 05026, 대한민국"",""address"":{""amenity"":""광진구보건소"",""house_number"":""117"",""road"":""자양로"",""suburb"":""자양1동"",""borough"":""광진구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""05026"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5383495"",""37.5386457"",""127.0817872"",""127.0820441""]}]"
S15,branch,서울특별시 성동구 고산자로 270,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,고산자로,270,성동구,서울특별시,kr,30,37.5634661,127.0368984,way,473243419,성동구청,"성동구청, 270, 고산자로, 행당동, 행당1동, 성동구, 서울특별시, 04750, 대한민국",2026-09-11T00:39:41.786331+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%84%B1%EB%8F%99%EA%B5%AC+%EA%B3%A0%EC%82%B0%EC%9E%90%EB%A1%9C+270&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":222175778,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":473243419,""lat"":""37.5634661"",""lon"":""127.0368984"",""category"":""amenity"",""type"":""townhall"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""성동구청"",""display_name"":""성동구청, 270, 고산자로, 행당동, 행당1동, 성동구, 서울특별시, 04750, 대한민국"",""address"":{""amenity"":""성동구청"",""house_number"":""270"",""road"":""고산자로"",""quarter"":""행당동"",""suburb"":""행당1동"",""borough"":""성동구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""04750"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5630940"",""37.5637145"",""127.0365681"",""127.0372428""]}]"
S16,branch,서울특별시 동대문구 천호대로 145,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,천호대로,145,동대문구,서울특별시,kr,30,37.5745240,127.0396500,node,12466361610,동대문구보건소,"동대문구보건소, 145, 천호대로, 용두동, 용신동, 동대문구, 서울특별시, 02565, 대한민국",2026-09-11T00:39:44.393788+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC+%EC%B2%9C%ED%98%B8%EB%8C%80%EB%A1%9C+145&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":222953824,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12466361610,""lat"":""37.5745240"",""lon"":""127.0396500"",""category"":""amenity"",""type"":""clinic"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""동대문구보건소"",""display_name"":""동대문구보건소, 145, 천호대로, 용두동, 용신동, 동대문구, 서울특별시, 02565, 대한민국"",""address"":{""amenity"":""동대문구보건소"",""house_number"":""145"",""road"":""천호대로"",""quarter"":""용두동"",""suburb"":""용신동"",""borough"":""동대문구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""02565"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5744740"",""37.5745740"",""127.0396000"",""127.0397000""]}]"
S17,branch,서울특별시 중랑구 봉화산로 179,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,봉화산로,179,중랑구,서울특별시,kr,30,37.6063242,127.0925842,node,12466360095,중랑구보건소,"중랑구보건소, 179, 봉화산로, 상봉동, 신내2동, 중랑구, 서울특별시, 02043, 대한민국",2026-09-11T00:39:46.398200+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%A4%91%EB%9E%91%EA%B5%AC+%EB%B4%89%ED%99%94%EC%82%B0%EB%A1%9C+179&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":222677158,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12466360095,""lat"":""37.6063242"",""lon"":""127.0925842"",""category"":""amenity"",""type"":""clinic"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""중랑구보건소"",""display_name"":""중랑구보건소, 179, 봉화산로, 상봉동, 신내2동, 중랑구, 서울특별시, 02043, 대한민국"",""address"":{""amenity"":""중랑구보건소"",""house_number"":""179"",""road"":""봉화산로"",""quarter"":""상봉동"",""suburb"":""신내2동"",""borough"":""중랑구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""02043"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.6062742"",""37.6063742"",""127.0925342"",""127.0926342""]},{""place_id"":418450984,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":13890055267,""lat"":""37.6061520"",""lon"":""127.0925980"",""category"":""amenity"",""type"":""bicycle_rental"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""중랑구청"",""display_name"":""중랑구청, 179, 봉화산로, 상봉동, 신내2동, 중랑구, 서울특별시, 02074, 대한민국"",""address"":{""amenity"":""중랑구청"",""house_number"":""179"",""road"":""봉화산로"",""quarter"":""상봉동"",""suburb"":""신내2동"",""borough"":""중랑구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""02074"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.6061020"",""37.6062020"",""127.0925480"",""127.0926480""]}]"
S18,branch,서울특별시 성북구 보문로 168,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,보문로,168,성북구,서울특별시,kr,30,37.5894684,127.0168275,node,13872630423,,"168, 보문로, 삼선동5가, 삼선동, 성북구, 서울특별시, 02862, 대한민국",2026-09-11T00:39:48.408142+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%84%B1%EB%B6%81%EA%B5%AC+%EB%B3%B4%EB%AC%B8%EB%A1%9C+168&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":418089442,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":13872630423,""lat"":""37.5894684"",""lon"":""127.0168275"",""category"":""amenity"",""type"":""waste_basket"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":"""",""display_name"":""168, 보문로, 삼선동5가, 삼선동, 성북구, 서울특별시, 02862, 대한민국"",""address"":{""house_number"":""168"",""road"":""보문로"",""quarter"":""삼선동5가"",""suburb"":""삼선동"",""borough"":""성북구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""02862"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5894184"",""37.5895184"",""127.0167775"",""127.0168775""]},{""place_id"":418089460,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":13872630441,""lat"":""37.5894684"",""lon"":""127.0168218"",""category"":""amenity"",""type"":""recycling"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":"""",""display_name"":""168, 보문로, 삼선동5가, 삼선동, 성북구, 서울특별시, 02862, 대한민국"",""address"":{""house_number"":""168"",""road"":""보문로"",""quarter"":""삼선동5가"",""suburb"":""삼선동"",""borough"":""성북구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""02862"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5894184"",""37.5895184"",""127.0167718"",""127.0168718""]}]"
S19,branch,서울특별시 용산구 녹사평대로 150,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,녹사평대로,150,용산구,서울특별시,kr,30,37.5325270,126.9904900,node,12466361601,용산구보건소,"용산구보건소, 150, 녹사평대로, 이태원, 이태원1동, 용산구, 서울특별시, 04390, 대한민국",2026-09-11T00:39:50.422356+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%9A%A9%EC%82%B0%EA%B5%AC+%EB%85%B9%EC%82%AC%ED%8F%89%EB%8C%80%EB%A1%9C+150&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://www.seoul.go.kr/seoul/autonomy.do,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":222646047,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12466361601,""lat"":""37.5325270"",""lon"":""126.9904900"",""category"":""amenity"",""type"":""clinic"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""용산구보건소"",""display_name"":""용산구보건소, 150, 녹사평대로, 이태원, 이태원1동, 용산구, 서울특별시, 04390, 대한민국"",""address"":{""amenity"":""용산구보건소"",""house_number"":""150"",""road"":""녹사평대로"",""neighbourhood"":""이태원"",""suburb"":""이태원1동"",""borough"":""용산구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""04390"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5324770"",""37.5325770"",""126.9904400"",""126.9905400""]},{""place_id"":416848744,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":13805210180,""lat"":""37.5324473"",""lon"":""126.9900859"",""category"":""amenity"",""type"":""theatre"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""용산아트홀 대극장 미르"",""display_name"":""용산아트홀 대극장 미르, 150, 녹사평대로, 용산동4가, 용산2가동, 용산구, 서울특별시, 04390, 대한민국"",""address"":{""amenity"":""용산아트홀 대극장 미르"",""house_number"":""150"",""road"":""녹사평대로"",""quarter"":""용산동4가"",""suburb"":""용산2가동"",""borough"":""용산구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""04390"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5323973"",""37.5324973"",""126.9900359"",""126.9901359""]}]"
S20,branch,서울특별시 중구 남대문로 81,SUCCESS_EXACT_ADDRESS,Nominatim / OpenStreetMap,200,남대문로,81,중구,서울특별시,kr,30,37.5648738,126.9817344,way,233592424,롯데백화점,"롯데백화점, 81, 남대문로, 명동1가, 명동, 중구, 서울특별시, 04533, 대한민국",2026-09-11T00:40:41.785528+00:00,https://nominatim.openstreetmap.org/search?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C+%EC%A4%91%EA%B5%AC+%EB%82%A8%EB%8C%80%EB%AC%B8%EB%A1%9C+81&format=jsonv2&addressdetails=1&limit=3&countrycodes=kr&accept-language=ko,https://mw.lotteshopping.com/main,ODbL-1.0,© OpenStreetMap contributors,"[{""place_id"":223593233,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":233592424,""lat"":""37.5648738"",""lon"":""126.9817344"",""category"":""shop"",""type"":""department_store"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""shop"",""name"":""롯데백화점"",""display_name"":""롯데백화점, 81, 남대문로, 명동1가, 명동, 중구, 서울특별시, 04533, 대한민국"",""address"":{""shop"":""롯데백화점"",""house_number"":""81"",""road"":""남대문로"",""quarter"":""명동1가"",""suburb"":""명동"",""borough"":""중구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""04533"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5644098"",""37.5654473"",""126.9812593"",""126.9822037""]},{""place_id"":223113587,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12073118129,""lat"":""37.5646774"",""lon"":""126.9808542"",""category"":""amenity"",""type"":""restaurant"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""멜팅소울"",""display_name"":""멜팅소울, 81, 남대문로, 명동1가, 명동, 중구, 서울특별시, 04533, 대한민국"",""address"":{""amenity"":""멜팅소울"",""house_number"":""81"",""road"":""남대문로"",""quarter"":""명동1가"",""suburb"":""명동"",""borough"":""중구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""04533"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5646274"",""37.5647274"",""126.9808042"",""126.9809042""]},{""place_id"":223676944,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":12074583310,""lat"":""37.5647863"",""lon"":""126.9815161"",""category"":""amenity"",""type"":""restaurant"",""place_rank"":30,""importance"":7.29800869763793e-05,""addresstype"":""amenity"",""name"":""완도보이 명동"",""display_name"":""완도보이 명동, 81, 남대문로, 명동1가, 명동, 중구, 서울특별시, 04533, 대한민국"",""address"":{""amenity"":""완도보이 명동"",""house_number"":""81"",""road"":""남대문로"",""quarter"":""명동1가"",""suburb"":""명동"",""borough"":""중구"",""city"":""서울특별시"",""ISO3166-2-lvl4"":""KR-11"",""postcode"":""04533"",""country"":""대한민국"",""country_code"":""kr""},""boundingbox"":[""37.5647363"",""37.5648363"",""126.9814661"",""126.9815661""]}]"
